"","user","system","elapsed","test","test_group","cores"
"1",0.135,0.014,0.148,"fib","prog",0
"2",0.082,0.00600000000000001,0.089,"fib","prog",0
"3",0.0779999999999998,0.01,0.0880000000000001,"fib","prog",0
"4",0.0820000000000001,0,0.083,"fib","prog",0
"5",0.0780000000000001,0.01,0.0879999999999999,"fib","prog",0
"6",0.0820000000000001,0,0.083,"fib","prog",0
"7",0.085,0.004,0.0880000000000001,"fib","prog",0
"8",0.0829999999999997,0,0.0829999999999997,"fib","prog",0
"9",0.0859999999999999,0.003,0.089,"fib","prog",0
"10",0.0830000000000002,0,0.0830000000000002,"fib","prog",0
"11",0.0820000000000003,0.00699999999999999,0.089,"fib","prog",0
"12",0.0830000000000002,0,0.0830000000000002,"fib","prog",0
"13",0.0829999999999997,0.00600000000000001,0.089,"fib","prog",0
"14",0.0829999999999997,0,0.0829999999999997,"fib","prog",0
"15",0.085,0.004,0.089,"fib","prog",0
"16",0.0829999999999997,0,0.0829999999999997,"fib","prog",0
"17",0.0829999999999997,0.00599999999999999,0.089,"fib","prog",0
"18",0.0830000000000002,0,0.0829999999999997,"fib","prog",0
"19",0.085,0.004,0.0890000000000004,"fib","prog",0
"20",0.0830000000000002,0,0.0840000000000005,"fib","prog",0
"21",0.0859999999999994,0.003,0.0889999999999995,"fib","prog",0
"22",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"23",0.0890000000000004,0,0.0889999999999995,"fib","prog",0
"24",0.0830000000000002,0,0.0830000000000002,"fib","prog",0
"25",0.0900000000000007,0,0.0899999999999999,"fib","prog",0
"26",0.0830000000000002,0,0.0830000000000002,"fib","prog",0
"27",0.0819999999999999,0.00699999999999999,0.0890000000000004,"fib","prog",0
"28",0.0839999999999996,0,0.0840000000000005,"fib","prog",0
"29",0.0860000000000003,0.003,0.0889999999999995,"fib","prog",0
"30",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"31",0.0889999999999995,0,0.0890000000000004,"fib","prog",0
"32",0.0830000000000002,0,0.0840000000000005,"fib","prog",0
"33",0.0800000000000001,0.01,0.0889999999999995,"fib","prog",0
"34",0.0830000000000002,0,0.0839999999999996,"fib","prog",0
"35",0.0830000000000002,0.00700000000000001,0.0890000000000004,"fib","prog",0
"36",0.0829999999999993,0,0.0839999999999996,"fib","prog",0
"37",0.085,0.00299999999999997,0.0889999999999995,"fib","prog",0
"38",0.0839999999999996,0,0.0840000000000005,"fib","prog",0
"39",0.0859999999999994,0.003,0.0890000000000004,"fib","prog",0
"40",0.0840000000000005,0,0.0830000000000002,"fib","prog",0
"41",0.0890000000000004,0,0.0890000000000004,"fib","prog",0
"42",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"43",0.0819999999999999,0.00700000000000001,0.0890000000000004,"fib","prog",0
"44",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"45",0.0849999999999991,0.003,0.088000000000001,"fib","prog",0
"46",0.0840000000000014,0,0.0839999999999996,"fib","prog",0
"47",0.0860000000000003,0.004,0.0890000000000004,"fib","prog",0
"48",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"49",0.0859999999999985,0.003,0.0890000000000004,"fib","prog",0
"50",0.0849999999999991,0,0.0849999999999991,"fib","prog",0
"51",0.0860000000000003,0.003,0.0899999999999999,"fib","prog",0
"52",0.0840000000000014,0,0.0830000000000002,"fib","prog",0
"53",0.0889999999999986,0,0.0890000000000004,"fib","prog",0
"54",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"55",0.0889999999999986,0,0.0889999999999986,"fib","prog",0
"56",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"57",0.0830000000000002,0.00699999999999998,0.0890000000000004,"fib","prog",0
"58",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"59",0.0860000000000003,0.003,0.0890000000000004,"fib","prog",0
"60",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"61",0.0849999999999991,0.004,0.0899999999999999,"fib","prog",0
"62",0.0839999999999996,0,0.0830000000000002,"fib","prog",0
"63",0.0860000000000003,0.003,0.0899999999999999,"fib","prog",0
"64",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"65",0.0800000000000001,0.01,0.0899999999999999,"fib","prog",0
"66",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"67",0.0860000000000003,0.003,0.0890000000000004,"fib","prog",0
"68",0.0830000000000002,0,0.0840000000000014,"fib","prog",0
"69",0.0860000000000003,0.004,0.0890000000000004,"fib","prog",0
"70",0.0839999999999996,0,0.0849999999999991,"fib","prog",0
"71",0.0830000000000002,0.00599999999999998,0.0890000000000004,"fib","prog",0
"72",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"73",0.0859999999999985,0.004,0.0899999999999999,"fib","prog",0
"74",0.0840000000000014,0,0.0830000000000002,"fib","prog",0
"75",0.0870000000000015,0.003,0.0890000000000004,"fib","prog",0
"76",0.0839999999999996,0,0.0849999999999991,"fib","prog",0
"77",0.0860000000000003,0.003,0.0890000000000004,"fib","prog",0
"78",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"79",0.0839999999999996,0.004,0.0869999999999997,"fib","prog",0
"80",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"81",0.0800000000000001,0.00600000000000001,0.0860000000000003,"fib","prog",0
"82",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"83",0.0860000000000003,0,0.0869999999999997,"fib","prog",0
"84",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"85",0.0839999999999996,0.004,0.0869999999999997,"fib","prog",0
"86",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"87",0.0869999999999997,0,0.0869999999999997,"fib","prog",0
"88",0.0839999999999996,0,0.0850000000000009,"fib","prog",0
"89",0.0839999999999996,0.003,0.0870000000000015,"fib","prog",0
"90",0.0840000000000014,0,0.0839999999999996,"fib","prog",0
"91",0.0830000000000002,0.00399999999999998,0.0869999999999997,"fib","prog",0
"92",0.0839999999999996,0,0.0850000000000009,"fib","prog",0
"93",0.0839999999999996,0.004,0.0879999999999974,"fib","prog",0
"94",0.0839999999999996,0,0.0850000000000009,"fib","prog",0
"95",0.0869999999999997,0,0.0859999999999985,"fib","prog",0
"96",0.0850000000000009,0,0.0850000000000009,"fib","prog",0
"97",0.0869999999999997,0,0.0869999999999997,"fib","prog",0
"98",0.0839999999999996,0,0.0850000000000009,"fib","prog",0
"99",0.0869999999999997,0,0.0869999999999997,"fib","prog",0
"100",0.0839999999999996,0,0.0839999999999996,"fib","prog",0
"101",0.277000000000001,0.01,0.288,"gcd","prog",0
"102",0.327000000000002,0,0.329000000000001,"gcd","prog",0
"103",0.268000000000001,0,0.268000000000001,"gcd","prog",0
"104",0.285,0,0.284999999999997,"gcd","prog",0
"105",0.286999999999999,0,0.288,"gcd","prog",0
"106",0.286999999999999,0.003,0.291,"gcd","prog",0
"107",0.325000000000003,0,0.324999999999999,"gcd","prog",0
"108",0.283999999999999,0,0.283999999999999,"gcd","prog",0
"109",0.283000000000001,0,0.283999999999999,"gcd","prog",0
"110",0.285,0,0.286000000000001,"gcd","prog",0
"111",0.340999999999998,0,0.341999999999999,"gcd","prog",0
"112",0.283999999999999,0,0.284000000000002,"gcd","prog",0
"113",0.286999999999999,0,0.286999999999999,"gcd","prog",0
"114",0.285,0,0.285999999999998,"gcd","prog",0
"115",0.324999999999999,0,0.324999999999999,"gcd","prog",0
"116",0.340999999999998,0.00999999999999995,0.352,"gcd","prog",0
"117",0.282,0.003,0.286000000000001,"gcd","prog",0
"118",0.266999999999999,0,0.266999999999999,"gcd","prog",0
"119",0.285,0.00700000000000001,0.292000000000002,"gcd","prog",0
"120",0.286999999999999,0,0.286999999999999,"gcd","prog",0
"121",0.280999999999999,0.01,0.291,"gcd","prog",0
"122",0.34,0,0.341000000000001,"gcd","prog",0
"123",0.282,0,0.283000000000001,"gcd","prog",0
"124",0.285,0.00700000000000001,0.292000000000002,"gcd","prog",0
"125",0.34,0,0.341000000000001,"gcd","prog",0
"126",0.268000000000001,0,0.269000000000002,"gcd","prog",0
"127",0.272000000000002,0.00600000000000001,0.279,"gcd","prog",0
"128",0.288,0.004,0.291,"gcd","prog",0
"129",0.34,0,0.34,"gcd","prog",0
"130",0.227,0,0.227999999999998,"gcd","prog",0
"131",0.27,0,0.27,"gcd","prog",0
"132",0.340999999999998,0.00700000000000001,0.348000000000003,"gcd","prog",0
"133",0.283999999999999,0,0.284000000000002,"gcd","prog",0
"134",0.285999999999998,0,0.285,"gcd","prog",0
"135",0.27,0,0.270000000000003,"gcd","prog",0
"136",0.271000000000001,0,0.271000000000001,"gcd","prog",0
"137",0.346,0.013,0.359000000000002,"gcd","prog",0
"138",0.285,0,0.285,"gcd","prog",0
"139",0.268000000000001,0,0.268000000000001,"gcd","prog",0
"140",0.269999999999996,0.023,0.293999999999997,"gcd","prog",0
"141",0.342999999999996,0,0.342999999999996,"gcd","prog",0
"142",0.283000000000001,0.004,0.286999999999999,"gcd","prog",0
"143",0.270000000000003,0,0.270999999999994,"gcd","prog",0
"144",0.270000000000003,0,0.270000000000003,"gcd","prog",0
"145",0.286999999999999,0.003,0.290999999999997,"gcd","prog",0
"146",0.342999999999996,0,0.344000000000001,"gcd","prog",0
"147",0.284999999999997,0,0.284999999999997,"gcd","prog",0
"148",0.283000000000001,0,0.283999999999999,"gcd","prog",0
"149",0.283999999999999,0,0.283999999999999,"gcd","prog",0
"150",0.290999999999997,0.004,0.295000000000002,"gcd","prog",0
"151",0.341000000000001,0.02,0.360999999999997,"gcd","prog",0
"152",0.282999999999994,0,0.283000000000001,"gcd","prog",0
"153",0.279999999999994,0.01,0.289999999999999,"gcd","prog",0
"154",0.323,0,0.323,"gcd","prog",0
"155",0.286000000000001,0,0.286000000000001,"gcd","prog",0
"156",0.276000000000003,0,0.275999999999996,"gcd","prog",0
"157",0.338000000000001,0.03,0.369,"gcd","prog",0
"158",0.283000000000001,0,0.283999999999999,"gcd","prog",0
"159",0.283999999999999,0,0.283999999999999,"gcd","prog",0
"160",0.342999999999996,0,0.342999999999996,"gcd","prog",0
"161",0.269000000000005,0,0.268999999999998,"gcd","prog",0
"162",0.283000000000001,0,0.284000000000006,"gcd","prog",0
"163",0.283999999999999,0,0.284999999999997,"gcd","prog",0
"164",0.338000000000001,0,0.338999999999999,"gcd","prog",0
"165",0.283999999999999,0,0.284000000000006,"gcd","prog",0
"166",0.280999999999999,0.00700000000000001,0.287999999999997,"gcd","prog",0
"167",0.283000000000001,0,0.283000000000001,"gcd","prog",0
"168",0.282000000000004,0,0.283000000000001,"gcd","prog",0
"169",0.286000000000001,0,0.286000000000001,"gcd","prog",0
"170",0.351999999999997,0.003,0.355999999999995,"gcd","prog",0
"171",0.283000000000001,0,0.283000000000001,"gcd","prog",0
"172",0.269999999999996,0,0.270000000000003,"gcd","prog",0
"173",0.284999999999997,0.014,0.298000000000002,"gcd","prog",0
"174",0.283000000000001,0,0.283999999999999,"gcd","prog",0
"175",0.338000000000001,0.00600000000000001,0.345000000000006,"gcd","prog",0
"176",0.283000000000001,0,0.283000000000001,"gcd","prog",0
"177",0.282000000000004,0,0.281999999999996,"gcd","prog",0
"178",0.271000000000001,0.00600000000000001,0.279000000000003,"gcd","prog",0
"179",0.285000000000004,0,0.284999999999997,"gcd","prog",0
"180",0.324999999999996,0,0.325000000000003,"gcd","prog",0
"181",0.283000000000001,0,0.283999999999999,"gcd","prog",0
"182",0.269999999999996,0,0.269999999999996,"gcd","prog",0
"183",0.269000000000005,0,0.269000000000005,"gcd","prog",0
"184",0.286999999999999,0,0.286999999999999,"gcd","prog",0
"185",0.341000000000001,0,0.341999999999999,"gcd","prog",0
"186",0.282000000000004,0.00600000000000001,0.288999999999994,"gcd","prog",0
"187",0.284999999999997,0,0.284999999999997,"gcd","prog",0
"188",0.286000000000001,0,0.286000000000001,"gcd","prog",0
"189",0.285000000000004,0,0.285000000000004,"gcd","prog",0
"190",0.344000000000001,0.004,0.347999999999999,"gcd","prog",0
"191",0.265000000000001,0.003,0.268999999999998,"gcd","prog",0
"192",0.286000000000001,0,0.285999999999994,"gcd","prog",0
"193",0.286000000000001,0,0.286000000000001,"gcd","prog",0
"194",0.286000000000001,0,0.286999999999999,"gcd","prog",0
"195",0.341000000000001,0,0.341000000000001,"gcd","prog",0
"196",0.283999999999999,0,0.283999999999999,"gcd","prog",0
"197",0.285000000000004,0,0.284999999999997,"gcd","prog",0
"198",0.283000000000001,0.004,0.288000000000004,"gcd","prog",0
"199",0.285000000000004,0,0.285000000000004,"gcd","prog",0
"200",0.324999999999996,0,0.327000000000005,"gcd","prog",0
"201",0.121000000000002,0.026,0.146999999999998,"hilbert","prog",0
"202",0.127000000000002,0.0199999999999999,0.146999999999998,"hilbert","prog",0
"203",0.0700000000000003,0.02,0.0910000000000011,"hilbert","prog",0
"204",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"205",0.0730000000000004,0.017,0.0899999999999963,"hilbert","prog",0
"206",0.0730000000000004,0.016,0.0899999999999963,"hilbert","prog",0
"207",0.0730000000000004,0.017,0.0900000000000034,"hilbert","prog",0
"208",0.070999999999998,0.02,0.0910000000000011,"hilbert","prog",0
"209",0.0700000000000003,0.0199999999999999,0.0899999999999963,"hilbert","prog",0
"210",0.0739999999999981,0.017,0.0910000000000011,"hilbert","prog",0
"211",0.0680000000000049,0.023,0.0899999999999963,"hilbert","prog",0
"212",0.0800000000000054,0.01,0.0900000000000034,"hilbert","prog",0
"213",0.0690000000000026,0.02,0.0890000000000057,"hilbert","prog",0
"214",0.0700000000000003,0.02,0.0899999999999963,"hilbert","prog",0
"215",0.0700000000000003,0.0199999999999999,0.0910000000000011,"hilbert","prog",0
"216",0.0730000000000004,0.017,0.0900000000000034,"hilbert","prog",0
"217",0.0700000000000003,0.02,0.090999999999994,"hilbert","prog",0
"218",0.0640000000000001,0.027,0.0900000000000034,"hilbert","prog",0
"219",0.0640000000000001,0.026,0.0910000000000011,"hilbert","prog",0
"220",0.0760000000000005,0.013,0.0899999999999963,"hilbert","prog",0
"221",0.0660000000000025,0.0239999999999999,0.0900000000000034,"hilbert","prog",0
"222",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"223",0.0740000000000052,0.017,0.090999999999994,"hilbert","prog",0
"224",0.0710000000000051,0.02,0.0900000000000034,"hilbert","prog",0
"225",0.0640000000000001,0.026,0.090999999999994,"hilbert","prog",0
"226",0.0730000000000004,0.0169999999999999,0.0900000000000034,"hilbert","prog",0
"227",0.0640000000000001,0.0270000000000001,0.0910000000000011,"hilbert","prog",0
"228",0.0730000000000004,0.016,0.0910000000000011,"hilbert","prog",0
"229",0.0829999999999984,0.0069999999999999,0.0910000000000011,"hilbert","prog",0
"230",0.0630000000000024,0.0269999999999999,0.0900000000000034,"hilbert","prog",0
"231",0.0679999999999978,0.0230000000000001,0.0910000000000011,"hilbert","prog",0
"232",0.0720000000000027,0.0229999999999999,0.0960000000000036,"hilbert","prog",0
"233",0.0769999999999982,0.0130000000000001,0.0899999999999963,"hilbert","prog",0
"234",0.0660000000000025,0.0229999999999999,0.0899999999999963,"hilbert","prog",0
"235",0.0740000000000052,0.0170000000000001,0.0900000000000034,"hilbert","prog",0
"236",0.0640000000000001,0.0259999999999998,0.090999999999994,"hilbert","prog",0
"237",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"238",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"239",0.0660000000000025,0.0230000000000001,0.0900000000000034,"hilbert","prog",0
"240",0.0640000000000001,0.0269999999999999,0.0899999999999963,"hilbert","prog",0
"241",0.0630000000000024,0.026,0.0910000000000011,"hilbert","prog",0
"242",0.0829999999999984,0.00700000000000012,0.0900000000000034,"hilbert","prog",0
"243",0.070999999999998,0.02,0.0899999999999963,"hilbert","prog",0
"244",0.0730000000000004,0.0169999999999999,0.0910000000000011,"hilbert","prog",0
"245",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"246",0.0630000000000024,0.026,0.0910000000000011,"hilbert","prog",0
"247",0.0660000000000025,0.0230000000000001,0.0900000000000034,"hilbert","prog",0
"248",0.0670000000000002,0.0230000000000001,0.0910000000000011,"hilbert","prog",0
"249",0.0670000000000002,0.0229999999999999,0.0899999999999963,"hilbert","prog",0
"250",0.0730000000000004,0.0170000000000001,0.0900000000000034,"hilbert","prog",0
"251",0.0670000000000002,0.0229999999999997,0.0900000000000034,"hilbert","prog",0
"252",0.0730000000000004,0.0170000000000001,0.0899999999999963,"hilbert","prog",0
"253",0.0700000000000003,0.02,0.0910000000000011,"hilbert","prog",0
"254",0.0670000000000002,0.0230000000000001,0.0900000000000034,"hilbert","prog",0
"255",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"256",0.0730000000000004,0.0169999999999999,0.0910000000000011,"hilbert","prog",0
"257",0.0630000000000024,0.026,0.0900000000000034,"hilbert","prog",0
"258",0.0769999999999982,0.014,0.0900000000000034,"hilbert","prog",0
"259",0.0599999999999952,0.03,0.0900000000000034,"hilbert","prog",0
"260",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"261",0.0710000000000051,0.02,0.0910000000000082,"hilbert","prog",0
"262",0.0679999999999978,0.0229999999999999,0.090999999999994,"hilbert","prog",0
"263",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"264",0.0629999999999953,0.026,0.0900000000000034,"hilbert","prog",0
"265",0.0670000000000002,0.0230000000000001,0.0900000000000034,"hilbert","prog",0
"266",0.0730000000000004,0.0169999999999999,0.0900000000000034,"hilbert","prog",0
"267",0.0670000000000002,0.0230000000000001,0.0900000000000034,"hilbert","prog",0
"268",0.0769999999999982,0.0129999999999999,0.0899999999999892,"hilbert","prog",0
"269",0.0730000000000004,0.0169999999999999,0.0910000000000082,"hilbert","prog",0
"270",0.0629999999999953,0.0270000000000001,0.0899999999999892,"hilbert","prog",0
"271",0.0700000000000003,0.02,0.0899999999999892,"hilbert","prog",0
"272",0.0700000000000003,0.02,0.0900000000000034,"hilbert","prog",0
"273",0.0700000000000003,0.02,0.090999999999994,"hilbert","prog",0
"274",0.0559999999999974,0.0340000000000003,0.0900000000000034,"hilbert","prog",0
"275",0.0729999999999933,0.0159999999999996,0.0900000000000034,"hilbert","prog",0
"276",0.0629999999999882,0.0270000000000001,0.090999999999994,"hilbert","prog",0
"277",0.0630000000000024,0.0260000000000002,0.0910000000000082,"hilbert","prog",0
"278",0.0829999999999984,0.00699999999999967,0.0900000000000034,"hilbert","prog",0
"279",0.0769999999999982,0.0130000000000003,0.0899999999999892,"hilbert","prog",0
"280",0.0600000000000023,0.0299999999999998,0.0900000000000034,"hilbert","prog",0
"281",0.0729999999999933,0.0169999999999999,0.090999999999994,"hilbert","prog",0
"282",0.0739999999999981,0.0170000000000003,0.0900000000000034,"hilbert","prog",0
"283",0.0669999999999931,0.0229999999999997,0.0900000000000034,"hilbert","prog",0
"284",0.0640000000000072,0.0270000000000001,0.0900000000000034,"hilbert","prog",0
"285",0.0699999999999932,0.02,0.0900000000000034,"hilbert","prog",0
"286",0.0699999999999932,0.02,0.0899999999999892,"hilbert","prog",0
"287",0.0829999999999984,0.00599999999999978,0.0900000000000034,"hilbert","prog",0
"288",0.0589999999999975,0.0300000000000002,0.0900000000000034,"hilbert","prog",0
"289",0.0739999999999981,0.0169999999999999,0.0900000000000034,"hilbert","prog",0
"290",0.0660000000000025,0.0229999999999997,0.0889999999999986,"hilbert","prog",0
